ID,Incident Date and Time,Incident Type,Street,City,State,Zip,Latitude,Longitude
37836,2019-08-12T13:58:00,3925 Receiving Stolen Property,South Side Slopes,Pittsburgh,PA,15203,40.42113574,-79.96979565
37323,2019-08-12T13:55:00,"3925 Receiving Stolen Property , 4910 Tampering with or Fabricating Physical Evidence , 6106 Firearms not to be Carried without a License , 1501 Drivers Required to be Licensed , 3301 Driving on Right Side of Roadway , 13(a)(16) Possession of Controlled Substance , 3733 Fleeing or Attempting to Elude Police Officer , 3736 Reckless Driving",Carrick,Pittsburgh,PA,15210,0,0
37730,2019-08-12T13:45:00,2701(a)(3) Simple Assault - Attempts by Physical Menace,Carrick,Pittsburgh,PA,15227,40.38547471,-79.97727776
37802,2019-08-12T13:43:00,3925 Receiving Stolen Property,Perry South,Pittsburgh,PA,15214,0,0
37619,2019-08-12T13:00:00,"13(a)(32) Paraphernalia - Use or Possession , 4914 False Identification to Law Enforcement Authorities",Homewood North,Pittsburgh,PA,15208,40.45690781,-79.89414833
37797,2019-08-12T13:00:00,9092 Bond Forfeiture Warrant,Bluff,Pittsburgh,PA,15219,40.43604397,-79.9854587
37859,2019-08-12T11:45:00,13(a)(16) Possession of Controlled Substance,Allegheny Center,Pittsburgh,PA,15212,40.41253154,-79.84279604
37815,2019-08-12T11:10:00,2709(a)(4) Harassment Communicates Prohibited Acts,Central Business District,Pittsburgh,PA,15219,40.43503957,-79.99604095
37727,2019-08-12T11:00:00,"2706 Terroristic Threats , 2701(a)(1) Simple Assault - Intent, Know, RecklessCause Bod Injury , 2701(a)(3) Simple Assault - Attempts by Physical Menace , 2709(a)(3) Harassment No Legitimate Purpose",East Hills,Pittsburgh,PA,15221,40.45205717,-79.87905959
37406,2019-08-12T11:00:00,"9015 Failure To Appear,Arrest on Attachment Order",Homewood South,Pittsburgh,PA,15221,40.45219898,-79.88745849
37416,2019-08-12T09:20:00,"903 Criminal Conspiracy , 3502 Burglary , 3921 Theft by Unlawful Taking or Disposition , 3925 Receiving Stolen Property",South Side Flats,Pittsburgh,PA,15203,40.42792677,-79.98210808
37491,2019-08-12T08:50:00,"2706 Terroristic Threats , 2709(a)(4) Harassment Communicates Prohibited Acts , 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG,GEST , 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",North Shore,Pittsburgh,PA,15212,40.44767511,-80.00764585
37842,2019-08-12T08:10:00,13(a)(16) Possession of Controlled Substance,Central Business District,Pittsburgh,PA,15222,40.44034004,-79.99811947
37841,2019-08-12T08:10:00,13(a)(16) Possession of Controlled Substance,Central Business District,Pittsburgh,PA,15222,40.44034004,-79.99811947
37722,2019-08-12T07:30:00,"1301 Registration and Certificate of Title Required , 13(a)(32) Paraphernalia - Use or Possession , 13(a)(31) Marijuana: Possession Small Amount",Highland Park,Pittsburgh,PA,15206,40.48427698,-79.90784963
37840,2019-08-12T03:10:00,"903 Criminal Conspiracy , 13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession",Upper Hill,Pittsburgh,PA,15213,40.45512943,-79.96346374
37839,2019-08-12T03:10:00,"903 Criminal Conspiracy , 13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession",Upper Hill,Pittsburgh,PA,15213,40.45512943,-79.96346374
37657,2019-08-12T02:09:00,"3304 Criminal Mischief , 5505 Public Drunkenness",East Allegheny,Pittsburgh,PA,15212,40.45280294,-79.99878901
37494,2019-08-12T02:08:00,3921 Theft by Unlawful Taking or Disposition,Central Business District,Pittsburgh,PA,15222,40.44153322,-79.99740883
37838,2019-08-12T01:55:00,"6106 Firearms not to be Carried without a License , 1543 Driving While Operating Privilege is Suspended or Revoked , 4303 General Lighting Requirements , 13(a)(16) Possession of Controlled Substance , 13(a)(31)(ii) Marijuana - Possess Small Amt Intent to Distribute , 4107(b)(2) Vehicle Equipment Standards",Squirrel Hill South,Pittsburgh,PA,15217,40.42555714,-79.92669615
37837,2019-08-12T01:21:00,"4302 Periods for Requiring Lighted Lamps , 3714 Careless Driving , 7124 Fraudulent Use or Removal of Registration Plates , 3802(a)(1) DUI - General Impairment , 3802(c) DUI - Highest Rate of Alcohol - BAC >= 16%",Chateau,Pittsburgh,PA,15233,40.44897308,-80.02107745
37835,2019-08-12T00:30:00,"5121 Escape , 5126 Flight to Avoid Apprehension, Trial or Punishment , 9501 Bench Warrant , 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE",Bloomfield,Pittsburgh,PA,15224,40.46213177,-79.94626304
37860,2019-08-11T23:56:00,9093 Indirect Criminal Contempt,Beechview,Pittsburgh,PA,15216,40.41035884,-80.02764603
37622,2019-08-11T20:41:00,13(a)(32) Paraphernalia - Use or Possession,Allegheny Center,Pittsburgh,PA,15212,0,0
37621,2019-08-11T18:58:00,"5503 Disorderly Conduct , 5505 Public Drunkenness",Homewood South,Pittsburgh,PA,15221,40.45275719,-79.88917297
37620,2019-08-11T18:08:00,"13(a)(16) Possession of Controlled Substance , 9501 Bench Warrant , 3921(a) Theft by Unlawful Taking or Disposition - Movable item",Morningside,Pittsburgh,PA,15206,40.4824326,-79.91042716
37358,2019-08-11T17:00:00,"9015 Failure To Appear,Arrest on Attachment Order",Homewood South,Pittsburgh,PA,15221,40.45567273,-79.88997893
37933,2019-08-11T11:54:00,13(a)(32) Paraphernalia - Use or Possession,Central North Side,Pittsburgh,PA,15212,40.45789441,-80.005628
37856,2019-08-11T11:30:00,9501 Bench Warrant,Homewood North,Pittsburgh,PA,15208,40.45852181,-79.90109809
37268,2019-08-11T10:07:00,"1786 Required Financial Responsibility , 3743 Accidents Involving Damage to Attended Veh or Property",South Shore,Pittsburgh,PA,15220,0,0
37854,2019-08-11T09:41:00,"1786 Required Financial Responsibility , 3802(a)(1) DUI - General Impairment",Crafton Heights,Pittsburgh,PA,15205,0,0
37850,2019-08-11T08:46:00,"1301 Registration and Certificate of Title Required , 4703 Operation of Vehicle without Official Certif of Inspection , 13(a)(31) Marijuana: Possession Small Amount",Duquesne Heights,Pittsburgh,PA,15220,40.42695204,-80.02285675
37853,2019-08-11T08:21:00,9501 Bench Warrant,Allegheny Center,Pittsburgh,PA,15212,40.41253154,-79.84279604
37972,2019-08-11T05:15:00,"3934 Theft from Vehicle , 13(a)(16) Possession of Controlled Substance",Central Oakland,Pittsburgh,PA,15213,40.43952557,-79.95594845
37973,2019-08-11T05:09:00,2701 Simple Assault,Middle Hill,Pittsburgh,PA,15219,40.44735456,-79.97786699
37970,2019-08-11T03:46:00,"907 Possessing Instruments of Crime , 908 Prohibited Offensive Weapons , 2702 Aggravated Assault , 2706 Terroristic Threats , 9015 Failure To Appear,Arrest on Attachment Order",Bedford Dwellings,Pittsburgh,PA,15219,40.4509833,-79.97383971
37960,2019-08-11T03:35:00,"3745 Accidents Involving Damage to Unattended Vehor Prop , 3802(a)(1) DUI - General Impairment , 3802(c) DUI - Highest Rate of Alcohol - BAC >= 16%",New Homestead,Pittsburgh,PA,15207,0,0
37957,2019-08-11T03:16:00,"4302 Periods for Requiring Lighted Lamps , 3802(a)(1) DUI - General Impairment",Elliott,Pittsburgh,PA,15220,40.44120483,-80.03807016
37959,2019-08-11T03:14:00,3502 Burglary,South Side Slopes,Pittsburgh,PA,15203,40.4240655,-79.97265681
37958,2019-08-11T03:12:00,2701 Simple Assault,Beechview,Pittsburgh,PA,15216,40.4103404,-80.02678469
37299,2019-08-11T02:44:00,"903 Criminal Conspiracy , 2701 Simple Assault , 2705 Recklessy Endangering Another Person",Mount Washington,Pittsburgh,PA,15211,40.43546143,-80.01473054
37955,2019-08-11T02:29:00,"1301 Registration and Certificate of Title Required , 1543 Driving While Operating Privilege is Suspended or Revoked , 3323 Stop Signs and Yield Signs , 3802(a)(1) DUI - General Impairment",Central North Side,Pittsburgh,PA,15212,40.46122302,-80.0087609
37956,2019-08-11T02:25:00,"2702 Aggravated Assault , 5104 Resisting Arrest or Other Law Enforcement , 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE",Middle Hill,Pittsburgh,PA,15219,40.44081639,-79.97407658
37969,2019-08-11T02:15:00,"5503 Disorderly Conduct , 5505 Public Drunkenness",North Shore,Pittsburgh,PA,15212,40.44665955,-80.00731897
37747,2019-08-11T01:06:00,"60108(a) Alcohol or Liquor Consumption on Streets or Sidewalks , 13(a)(31) Marijuana: Possession Small Amount",South Side Flats,Pittsburgh,PA,15203,40.42851375,-79.97626844
37746,2019-08-11T01:03:00,"3925 Receiving Stolen Property , 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) , 6106 Firearms not to be Carried without a License , 60108(a) Alcohol or Liquor Consumption on Streets or Sidewalks",South Side Flats,Pittsburgh,PA,15203,40.42851375,-79.97626844
37745,2019-08-11T00:46:00,"5503 Disorderly Conduct , 5505 Public Drunkenness",Lincoln Place,Pittsburgh,PA,15212,40.45491043,-80.00963385
37820,2019-08-10T23:57:00,2701 Simple Assault,Homewood South,Pittsburgh,PA,15221,40.45275719,-79.88917297
37311,2019-08-10T21:50:00,"2705 Recklessy Endangering Another Person , 1543 Driving While Operating Privilege is Suspended or Revoked , 1786 Required Financial Responsibility , 4703 Operation of Vehicle without Official Certif of Inspection , 4706 Prohib on Expend for Emission Insp Prog , 7122 Altered, Forged or Counterfeit Documents and Plates , 3736 Reckless Driving , 4107(b)(2) Vehicle Equipment Standards",Homewood West,Pittsburgh,PA,15208,40.45728986,-79.90906299
37816,2019-08-10T20:43:00,13(a)(32) Paraphernalia - Use or Possession,Central North Side,Pittsburgh,PA,15212,40.45757252,-80.00589582
37678,2019-08-10T19:22:00,"4906 False Reports to Law Enforcement Authorities , 13(a)(32) Paraphernalia - Use or Possession",Chateau,Pittsburgh,PA,15233,0,0
37796,2019-08-10T18:09:00,"13(a)(16) Possession of Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession",Central Business District,Pittsburgh,PA,15222,40.44034004,-79.99811947
37732,2019-08-10T15:31:00,2701 Simple Assault,East Hills,Pittsburgh,PA,15221,40.4494338,-79.87742157
37729,2019-08-10T14:23:00,9501 Bench Warrant,Central Business District,Pittsburgh,PA,15222,40.44274996,-80.00215298
37728,2019-08-10T12:42:00,9501 Bench Warrant,Carrick,Pittsburgh,PA,15210,40.3881426,-79.98854277
37726,2019-08-10T12:35:00,"13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance",Bluff,Pittsburgh,PA,15219,40.4385396,-79.98502509
37724,2019-08-10T11:20:00,9501 Bench Warrant,Squirrel Hill North,Pittsburgh,PA,15213,40.44444806,-79.94865759
37725,2019-08-10T10:39:00,"13(a)(16) Possession of Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession , 9501 Bench Warrant",Crawford-Roberts,Pittsburgh,PA,15219,0,0
37305,2019-08-10T10:32:00,"9015 Failure To Appear,Arrest on Attachment Order",Central Business District,Pittsburgh,PA,15219,40.44047597,-79.99153357
37482,2019-08-10T10:26:00,"2705 Recklessy Endangering Another Person , 1543 Driving While Operating Privilege is Suspended or Revoked , 2701(a)(3) Simple Assault - Attempts by Physical Menace",Larimer,Pittsburgh,PA,15206,40.46386735,-79.91677277
37723,2019-08-10T10:10:00,"5123 Contraband , 13(a)(16) Possession of Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession",Bluff,Pittsburgh,PA,15219,40.43742472,-79.979512
37354,2019-08-10T10:10:00,"13(a)(16) Possession of Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession , 13(a)(31) Marijuana: Possession Small Amount",Central Business District,Pittsburgh,PA,15222,40.44189713,-79.99892231
37613,2019-08-10T09:29:00,"2701 Simple Assault , 2709(a)(4) Harassment Communicates Prohibited Acts , 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",Shadyside,Pittsburgh,PA,15232,40.45411087,-79.9296197
37261,2019-08-10T09:14:00,"1501 Drivers Required to be Licensed , 1543 Driving While Operating Privilege is Suspended or Revoked , 3362 Maximum Speed Limits , 4914 False Identification to Law Enforcement Authorities",Squirrel Hill South,Pittsburgh,PA,15217,40.43213348,-79.93494922
37721,2019-08-10T08:44:00,9501 Bench Warrant,Squirrel Hill South,Pittsburgh,PA,15217,40.43698205,-79.92293025
37717,2019-08-10T06:15:00,3502 Burglary,Homewood North,Pittsburgh,PA,15221,40.45514288,-79.88640868
37719,2019-08-10T06:01:00,13(a)(32) Paraphernalia - Use or Possession,Troy Hill,Pittsburgh,PA,15212,40.46785042,-79.98034065
37718,2019-08-10T06:01:00,"6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) , 13(a)(32) Paraphernalia - Use or Possession , 13(a)(31) Marijuana: Possession Small Amount , 61102 Possesion of Firearm with Altered Mfg Number",Troy Hill,Pittsburgh,PA,15212,40.46785042,-79.98034065
37720,2019-08-10T06:01:00,"13(a)(32) Paraphernalia - Use or Possession , 13(a)(31) Marijuana: Possession Small Amount",Troy Hill,Pittsburgh,PA,15212,40.46785042,-79.98034065
37714,2019-08-10T05:00:00,"903 Criminal Conspiracy , 13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession",Perry South,Pittsburgh,PA,15214,40.47416348,-80.01512186
37716,2019-08-10T05:00:00,"903 Criminal Conspiracy , 1501 Drivers Required to be Licensed , 4303 General Lighting Requirements , 13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession , 13(a)(31) Marijuana: Possession Small Amount , 3802(a)(1) DUI - General Impairment , 3802(d)(3) DUI - Alcohol and Drug Combined - Impaired Ability , 13(a)(30)* Delivery of Controlled Substance",Perry South,Pittsburgh,PA,15214,40.47416348,-80.01512186
37715,2019-08-10T05:00:00,"903 Criminal Conspiracy , 13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession , 13(a)(30)* Delivery of Controlled Substance",None,1,,,None,None
37712,2019-08-10T03:50:00,"1543 Driving While Operating Privilege is Suspended or Revoked , 13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession",Perry South,Pittsburgh,PA,15214,40.46972197,-80.00794414
37713,2019-08-10T03:30:00,"3802(a)(1) DUI - General Impairment , 3802(c) DUI - Highest Rate of Alcohol - BAC >= 16%",None,,,,40.57740852,-80.2225465
37711,2019-08-10T03:17:00,"13(a)(32) Paraphernalia - Use or Possession , 13(a)(31) Marijuana: Possession Small Amount",Beechview,Pittsburgh,PA,15216,40.41059924,-80.02376508
37684,2019-08-10T02:25:00,"3309 Driving on Roadways Laned for Traffic , 3714 Careless Driving , 13(a)(31) Marijuana: Possession Small Amount",Brookline,Pittsburgh,PA,15226,40.40536272,-80.01880345
37683,2019-08-10T01:43:00,"5503 Disorderly Conduct , 5505 Public Drunkenness , 3503B1I DEF TRESPASS ACTUAL COMMUNICATION",South Side Flats,Pittsburgh,PA,15203,40.42858286,-79.9862132
37682,2019-08-10T01:39:00,"907 Possessing Instruments of Crime , 4910 Tampering with or Fabricating Physical Evidence , 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) , 6106 Firearms not to be Carried without a License , 9501 Bench Warrant , 2701(a)(3) Simple Assault - Attempts by Physical Menace , 3503B1I DEF TRESPASS ACTUAL COMMUNICATION",Lincoln-Lemington-Belmar,Pittsburgh,PA,15206,0,0
37680,2019-08-10T01:17:00,13(a)(32) Paraphernalia - Use or Possession,Shadyside,Pittsburgh,PA,15206,40.45610885,-79.91542142
37517,2019-08-10T01:06:00,"3802(a)(1) DUI - General Impairment , 3802(c) DUI - Highest Rate of Alcohol - BAC >= 16%",Central Business District,Pittsburgh,PA,15219,40.44145391,-79.99542836
37679,2019-08-10T00:33:00,"2706 Terroristic Threats , 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats , 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck",Allegheny Center,Pittsburgh,PA,15212,40.45022909,-80.00539014
37618,2019-08-10T00:02:00,"2701 Simple Assault , 3701 Robbery , 3929 Retail Theft , 9501 Bench Warrant",Central Business District,Pittsburgh,PA,15222,40.43809912,-80.00185666
37262,2019-08-10T00:01:00,"1301 Registration and Certificate of Title Required , 7728 Accidents and Accident Reports , 3802(d)(1)(i) DUI - Controlled Substance - Schedule I",Overbrook,Pittsburgh,PA,15227,40.38427724,-79.99130021
37617,2019-08-09T22:21:00,"13(a)(32) Paraphernalia - Use or Possession , 3503B1I DEF TRESPASS ACTUAL COMMUNICATION",Allegheny Center,Pittsburgh,PA,15212,0,0
37614,2019-08-09T21:58:00,"5505 Public Drunkenness , 3503B1I DEF TRESPASS ACTUAL COMMUNICATION , 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG,GEST",Northview Heights,Pittsburgh,PA,15214,0,0
37615,2019-08-09T21:33:00,"5505 Public Drunkenness , 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG,GEST",Brookline,Pittsburgh,PA,15226,40.40535806,-80.01876646
37612,2019-08-09T20:50:00,2701 Simple Assault,Central Lawrenceville,Pittsburgh,PA,15201,40.43212856,-79.95406119
37350,2019-08-09T19:33:00,"903 Criminal Conspiracy , 3503 Criminal Trespass , 3921(a) Theft by Unlawful Taking or Disposition - Movable item , 2709(a)(4) Harassment Communicates Prohibited Acts , 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",Sheraden,Pittsburgh,PA,15204,40.45648156,-80.05560026
37353,2019-08-09T19:05:00,2701 Simple Assault,Perry North,Pittsburgh,PA,15214,40.49179878,-80.02297187
37609,2019-08-09T18:25:00,"13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession , 13(a)(30)* Delivery of Controlled Substance",Allegheny Center,Pittsburgh,PA,15212,40.45269878,-80.0014949
37607,2019-08-09T18:25:00,"13(a)(16) Possession of Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession , 9501 Bench Warrant",Allentown,Pittsburgh,PA,15210,40.42133204,-79.99212822
37608,2019-08-09T18:12:00,"4524 Windshield Obstructions and Wipers , 13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance",East Hills,Pittsburgh,PA,15221,40.45158853,-79.87618286
37795,2019-08-09T17:28:00,"13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession , 13(a)(31) Marijuana: Possession Small Amount",Homewood South,Pittsburgh,PA,15221,40.454232,-79.88681051
37606,2019-08-09T17:27:00,"4914 False Identification to Law Enforcement Authorities , 9998 Overdose Other",Highland Park,Pittsburgh,PA,15206,40.47030563,-79.90861668
37794,2019-08-09T17:25:00,"4910 Tampering with or Fabricating Physical Evidence , 1543 Driving While Operating Privilege is Suspended or Revoked , 13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(31) Marijuana: Possession Small Amount",Homewood South,Pittsburgh,PA,15221,40.454232,-79.88681051
37793,2019-08-09T16:55:00,"3323 Stop Signs and Yield Signs , 13(a)(31)(i) Marijuana - Possess Small Amt for Personal Use",Marshall-Shadeland,Pittsburgh,PA,15212,40.47146693,-80.0313262
37610,2019-08-09T16:50:00,"13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(30)* Delivery of Controlled Substance",Crawford-Roberts,Pittsburgh,PA,15219,40.43826436,-79.98386479
37611,2019-08-09T16:50:00,"13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(30)* Delivery of Controlled Substance",Crawford-Roberts,Pittsburgh,PA,15219,40.43826436,-79.98386479
37681,2019-08-09T16:06:00,"6106 Firearms not to be Carried without a License , 9501 Bench Warrant , 6105(c)(9) Persons Not To Possess Use Manuf, Control Firearm",Bluff,Pittsburgh,PA,15219,40.43815492,-79.97589032
37300,2019-08-09T14:00:00,"9015 Failure To Appear,Arrest on Attachment Order",Central North Side,Pittsburgh,PA,15212,0,0
37675,2019-08-09T14:00:00,13(a)(32) Paraphernalia - Use or Possession,Central Business District,Pittsburgh,PA,15222,40.44414475,-80.0009968
37676,2019-08-09T13:58:00,"9015 Failure To Appear,Arrest on Attachment Order",Central Business District,Pittsburgh,PA,15222,40.44323849,-80.00026267
37265,2019-08-09T13:30:00,"903 Criminal Conspiracy , 2701 Simple Assault , 6301 Corruption of Minors",None,6,,,None,None
37671,2019-08-09T13:15:00,"903 Criminal Conspiracy , 5123 Contraband , 13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance",Middle Hill,Pittsburgh,PA,15219,0,0
37672,2019-08-09T13:15:00,"903 Criminal Conspiracy , 5123 Contraband , 13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance",Middle Hill,Pittsburgh,PA,15219,0,0
37306,2019-08-09T12:15:00,"3929 Retail Theft , 7611 Unlawful Use of Computer",Marshall-Shadeland,Pittsburgh,PA,15212,40.46835222,-80.02526439
37674,2019-08-09T12:14:00,"2706 Terroristic Threats , 5505 Public Drunkenness , 60116 Public Urination And Defecation , 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats , 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG,GEST , 3503(b)(1)(i) Actual Communication",South Side Flats,Pittsburgh,PA,15203,40.43027393,-79.9898778
38573,2019-08-09T12:00:00,3126 Indecent Assault,None,5,,,None,None
37668,2019-08-09T10:42:00,"13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance",Homewood South,Pittsburgh,PA,15208,40.45738892,-79.8962698
37659,2019-08-09T07:41:00,"2701 Simple Assault , 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck",Beechview,Pittsburgh,PA,15216,40.41035884,-80.02764603
37359,2019-08-09T07:30:00,"901 Criminal Attempt , 2702 Aggravated Assault , 6106 Firearms not to be Carried without a License",Perry South,Pittsburgh,PA,15214,40.47025039,-80.01270194
37656,2019-08-09T03:50:00,2701 Simple Assault,South Side Slopes,Pittsburgh,PA,15203,40.42116206,-79.97157696
37655,2019-08-09T03:30:00,"2702 Aggravated Assault , 3802(a)(1) DUI - General Impairment",South Side Flats,Pittsburgh,PA,15203,40.42831819,-79.9775108
37658,2019-08-09T02:47:00,"1511 Carrying and Exhibiting Driver's License on Demand , 3736 Reckless Driving , 3802(a)(1) DUI - General Impairment",Carrick,Pittsburgh,PA,15210,40.39496595,-79.98686773
37651,2019-08-09T02:10:00,"2701 Simple Assault , 2702 Aggravated Assault , 5104 Resisting Arrest or Other Law Enforcement , 5505 Public Drunkenness , 60112 Interference with Official Duties , 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS,PHYS OFF",South Side Flats,Pittsburgh,PA,15203,40.42883743,-79.98283134
37304,2019-08-09T01:58:00,"3921 Theft by Unlawful Taking or Disposition , 9501 Bench Warrant",South Side Flats,Pittsburgh,PA,15203,40.42813681,-79.97945446
37351,2019-08-09T01:00:00,"3304 Criminal Mischief , 3701 Robbery",Central North Side,Pittsburgh,PA,15212,40.45745268,-80.01220164
37785,2019-08-09T00:29:00,"907 Possessing Instruments of Crime , 3304 Criminal Mischief , 3503(a) Criminal Trespass",Garfield,Pittsburgh,PA,15224,40.47167263,-79.94018385
37783,2019-08-08T22:35:00,"4303 General Lighting Requirements , 13(a)(31) Marijuana: Possession Small Amount",Homewood West,Pittsburgh,PA,15208,0,0
37784,2019-08-08T22:35:00,13(a)(31) Marijuana: Possession Small Amount,Homewood West,Pittsburgh,PA,15208,0,0
37301,2019-08-08T22:15:00,2702 Aggravated Assault,Central Business District,Pittsburgh,PA,15222,40.44294531,-79.99793948
37455,2019-08-08T21:40:00,"2701 Simple Assault , 2706 Terroristic Threats",Knoxville,Pittsburgh,PA,15210,40.41510646,-79.99059025
37782,2019-08-08T21:20:00,13(a)(32) Paraphernalia - Use or Possession,Central Business District,Pittsburgh,PA,15219,40.43891337,-79.98503971
37781,2019-08-08T21:16:00,"3925 Receiving Stolen Property , 3928 Unauthorized Use of Automobile and Other Vehicles , 1543 Driving While Operating Privilege is Suspended or Revoked , 13(a)(16) Possession of Controlled Substance",Marshall-Shadeland,Pittsburgh,PA,15212,40.47138069,-80.03176553
37780,2019-08-08T21:02:00,"13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(31) Marijuana: Possession Small Amount , 13(a)(30)* Delivery of Controlled Substance",Bluff,Pittsburgh,PA,15219,40.43854975,-79.98506017
37779,2019-08-08T20:25:00,"5503 Disorderly Conduct , 5505 Public Drunkenness",Allegheny Center,Pittsburgh,PA,15212,40.44937315,-80.01820652
37355,2019-08-08T20:20:00,"2706 Terroristic Threats , 2709(a)(4) Harassment Communicates Prohibited Acts , 27091 Stalking Conduct or Repeatedly Acts Including Follows",Crafton Heights,Pittsburgh,PA,15220,40.44208156,-80.04512888
37778,2019-08-08T19:56:00,"1543 Driving While Operating Privilege is Suspended or Revoked , 13(a)(16) Possession of Controlled Substance , 13(a)(30) Possession w, Intent to Del Controlled Substance , 13(a)(30)* Delivery of Controlled Substance",Carrick,Pittsburgh,PA,15210,40.39905667,-79.98557616
37777,2019-08-08T18:58:00,"5126 Flight to Avoid Apprehension, Trial or Punishment , 5507 Obstructing Highways and Passages , 1543 Driving While Operating Privilege is Suspended or Revoked , 1786 Required Financial Responsibility , 9501 Bench Warrant",Garfield,Pittsburgh,PA,15206,40.46755978,-79.93362806
37309,2019-08-08T18:20:00,"9015 Failure To Appear,Arrest on Attachment Order",North Shore,Pittsburgh,PA,15212,0,0
37357,2019-08-08T18:00:00,"3921 Theft by Unlawful Taking or Disposition , 3925 Receiving Stolen Property",West Oakland,Pittsburgh,PA,15213,40.44224702,-79.9609287
37566,2019-08-08T17:44:00,"2702 Aggravated Assault , 5104 Resisting Arrest or Other Law Enforcement , 5503 Disorderly Conduct",Larimer,Pittsburgh,PA,15206,40.46106408,-79.90979225
37567,2019-08-08T17:38:00,"13(a)(16) Possession of Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession , 9501 Bench Warrant",Troy Hill,Pittsburgh,PA,15212,0,0
37568,2019-08-08T17:38:00,"13(a)(16) Possession of Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession , 9501 Bench Warrant",Troy Hill,Pittsburgh,PA,15212,0,0
37564,2019-08-08T17:04:00,"3925 Receiving Stolen Property , 1501 Drivers Required to be Licensed",Homewood North,Pittsburgh,PA,15221,40.4594024,-79.88710374
37565,2019-08-08T17:04:00,3925 Receiving Stolen Property,Homewood North,Pittsburgh,PA,15221,40.4594024,-79.88710374
37563,2019-08-08T16:35:00,3503 Criminal Trespass,South Side Slopes,Pittsburgh,PA,15210,40.41849608,-79.98816152
37560,2019-08-08T16:06:00,4304(a)(1) Endangering Welfare of Children,East Liberty,Pittsburgh,PA,15206,40.46094081,-79.91657036
37562,2019-08-08T15:47:00,"13(a)(16) Possession of Controlled Substance , 13(a)(32) Paraphernalia - Use or Possession",Troy Hill,Pittsburgh,PA,15212,40.46766602,-79.97993844
